Metabolite name,Region,Age,"1-Propanaminium, 2-(acetyloxy)-3-carboxy-N,N,N-trimethyl-, inner salt","2,3-Dihydroxybenzoic acid",3-Methyl-2-oxobutanoic acid,4-Methyl-2-oxopentanoic acid,3-Hydroxyanthranilic acid,3-Hydroxybenzaldehyde,gamma-Aminobutyric acid,5-Aminovaleric acid,N-Acetylglutamic acid,Acetylcholine,Adenine,"2-(6-Aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol","(2S)-2-Amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoic acid","Adenosine 5'-(trihydrogen diphosphate), monosodium salt",DL-Threonine,9-(5-O-Phosphonopentofuranosyl)-9H-purin-6-amine,(Rel)-D-Ribose 5-phosphate,"5,8,11,14-Icosatetraenoic Acid",DL-Arginine,beta-Alanine,Benzoic acid,Betaine,"Adenosine 3',5'-cyclic monophosphate",Carnitine,"Cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7alpha,12alpha)-",Choline,(E)-3-(4-Hydroxyphenyl)acrylic acid,Salicylic acid,DL-Aspartic acid,"17-(1,5-Dimethylhexyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",(R)-3-Hydroxybutyric acid,1-Methylnicotinamide,Palmitoylcarnitine,Hippuric acid,DL-Pyroglutamic acid,4-Guanidinobutyric acid,Malic acid,Creatine,2-Imino-1-methylimidazolidin-4-one,Cytosine-beta-D-arabinofuranoside,Cytosine,DL-Alanine,DL-Glutamic acid,DL-Proline,DL-Serine,"3,4-Dihydrocoumarin",Dopamine,Flavin-adenine dinucleotide,Butenedioic acid,DL-Glutamine,gamma-Glutamylcysteinylglycine,Glyceric acid,Glycocyamine,CID 765,DL-Histidine,DL-Homocysteine,CID 790,Indole-3-acetaldehyde,DL-Citrulline,"5-(1,2-Dihydroxyethyl)oxolane-2,3,4-trione",Kynurenine,Methionine sulfoxide,Pipecolic acid,Melibiose,DL-Methionine,Sialic acid,beta-Nicotinamide adenine dinucleotide,Nicotinamide,"N,N-Dimethylaniline",(2S)-2-Azaniumyl-4-{[(1R)-2-{[(2R)-2-[(4S)-4-azaniumyl-4-carboxylatobutanamido]-2-[(carboxylatomethyl)carbamoyl]ethyl]disulfanyl}-1-[(carboxylatomethyl)carbamoyl]ethyl]carbamoyl}butanoate,4-Nitrophenol,Palmitic acid,D-Pantothenic acid,DL-Phenylalanine,Phenylacetaldehyde,Phosphoric acid,Phosphocholine,2-Aminoethyl dihydrogen phosphate,Propionic acid,"Sorbose, L-",L-Threo-Sphingosine,Succinic acid,Taurine,Thiamine,DL-Tryptophan,DL-Tyrosine,"[5-(2,4-Dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",UDP-D-galactose dianion,Uridine diphosphate N-acetylgalactosamine,"[5-(2,4-Dioxopyrimidin-1-yl)-3,4-dihydroxy-oxolan-2-yl]methoxyphosphonic acid",Uracil,Uric acid,"Uracil, 1-beta-D-ribofuranosyl-",DL-Valine,Vanillin,Xanthine,Gallocatechol,Mandelic acid,"2,4-Dinitrophenol",4-(2-Aminoethyl)-2-methoxyphenol,alpha-Dimorphecolic acid,Acetylleucine,Afalanine,N-Acetyl-DL-tryptophan,"Docosa-7,10,13,16-tetraenoic acid",Theophylline,Berberine,Bergapten,Decanoic acid,Dibutyl phthalate,"2-Aminooctadecane-1,3-diol","cis-4,7,10,13,16,19-Docosahexaenoic acid",Drofenine,Embelin,L-Arachidonoylcarnitine,"11,17,21-Trihydroxypregn-4-ene-3,20-dione",Indole-3-carbinol,3-Indolepropionic acid,Kojic acid,DL-3-Phenyllactic acid,C12:0 FA(1),"9,12-Octadecadienoic acid",Methylglucamine,Mesalamine,"Androst-4-en-3-one, 17-hydroxy-17-methyl-, (17beta)-",Diethyltoluamide,"9-Octadecenamide, N-(2-hydroxyethyl)-, (9Z)-","2-Amino-4-[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl-methylsulfonio]butanoate",Serotonin,2-[(2-Acetamido-3-carboxy-1-oxopropyl)amino]pentanedioic acid,Stearic acid,Trigonelline,Nadide,Lysine,D(-)-Fructose,Uridine,Uridine-5'-monophosphate,D-Galactose,Tyrosine,AMP,Cytidine-5'-monophosphate,Cytidine,Histidine,Arginine,Trichloroacetic acid,Trifluoroacetic acid,Triethyl phosphate,4-Pyridoxic acid,Phthalic anhydride,Dinoseb,Benzothiazole,N-Acetyl-DL-alanine,L-Pyroglutamic acid,2-Phenylacetamide,Isethionic acid,Melamine,Cyclohexylamine,Morpholine,Nonoic acid,Undecanoic acid,"13-Docosenamide, (13Z)-",Dioctyl phthalate,"N,N-Bis(2-hydroxyethyl)dodecanamide",3-tert-Butyl-4-hydroxyanisole,4-Dodecylbenzenesulfonic acid,Lauryl sulfate,C12:1 FA(1),beta-Alanyl-L-histidine,2-Hydroxy-3-(4-hydroxyphenyl)propanoic acid,DL-Norleucine,Timonacic,Coniine,Chenodeoxycholic acid,Indole-3-carboxaldehyde,Indoxyl sulfate,Indoline,Heptadecanoic acid,DL-.beta.-Hydroxypalmitic acid,Gluconic acid,"4,6-dinitro-o-cresol",Myristic acid,Diphenylamine,4-Hydroxypyridine,Tridecanoic acid,IMP,3-Acetylindole,2-Methylpyrrolidine,Citicoline,Pentadecanoic acid,C17:1 FA,3-Methylpyrazole,Atraton,Lauramine oxide,"1,4a-Dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",3-Hydroxymyristic acid,Hexaethylene glycol,"1,2-Benzisothiazol-3(2H)-one",Cocamidopropyl betaine,Deethylatrazine,"3,5,6-Trichloro-2-pyridinol",2-Dodecoxyethyl hydrogen sulfate,Vinyl carbamate,Benzothiazole-2-sulfonic acid,Octadecanamide,Glutamic acid,Terbumeton,Quisqualic acid,2-[[2-[[2-[[2-[[2-Amino-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-4-methylsulfanylbutanoic acid,"1-Methyl-1,2,3,4-tetrahydroisoquinoline-6,7-diol",Adenosine,D-Lactic acid,Dodemorph,"1-Decanamine, N,N-dimethyl-, N-oxide",4-Vinylphenol,N-Acetyl-L-arginine,Phenylacetylglycine,4-Hydroxyquinoline,Palmitamide,Ethyl 3-(4-methoxyphenyl)prop-2-enoate,"C9:1,OH FA",L-homoserine,"3,7-Cyclodecadien-1-one, 3,7-dimethyl-10-(1-methylethylidene)-, (Z,E)-",1-Palmitoylphosphatidylcholine,"6-Methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one",LysoPE(16:0),gamma-Aminobutyrylhistidine,Monoisobutyl phthalate,Mono-2-ethylhexyl phthalate,Glutamine,N-Acetyl-DL-aspartic acid,4-(3-Hydroxybutyl)phenol,Pyruvate,Propionylcarnitine,"Oxiraneoctanoic acid, 3-(2,5-octadienyl)-",S-Sulfocysteine,"1-Octanesulfonic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-",Napellonine,alpha-D-Galactose 1-phosphate,(EZ)-Eicosenoic acid,4-Hydroxybenzoylcholine,{[(2E)-3-Phenylprop-2-enoyl]amino}acetic acid,Laminine,Nevadensin,L-.gamma.-Glutamyl-L-glutamic acid,Carbocysteine,Oleoyl-L-carnitine,"2-Aminooctadecane-1,3,4-triol",1-beta-D-Arabinofuranosylthymine,DL-Alanyl-DL-leucine,N1-Methyladenosine,(+)-Calycanthine,2-(Methylamino)pentanedioic acid,"(+)-4,11-Eudesmadien-3-one","3-Hydroxy-10,13-dimethyl-17-(6-methylheptan-2-yl)-1,2,3,4,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-7-one",Isohernandezine,1-Acetylproline,Tuberstemonine,Isoleucylvaline,5'-Deoxy-5'-methylthioadenosine,"2-(((R)-2,3-Dihydroxypropyl)phosphoryloxy)-N,N,N-trimethylethanaminium","2,3,4-Trihydroxybutanoic acid","Pregn-4-ene-3,20-dione, 11,21-dihydroxy-, (11beta)-",N-Formylmethionine,Homostachydrine,Arachidonic acid,PC(16:0/16:0),"3,6,7-Trihydroxycholan-24-oic acid",1-Stearoyl-sn-glycero-3-phosphocholine,"N,N-Diethyl-4-hydroxybenzamide",O-Benzyl-L-serine,N-Isovaleroylglycine,Glutamylphenylalanine,CID 621329,Cinnamaldehyde,Elaidic acid,2-Hydroxycinnamic acid,Urocanic acid,LysoPC(18:1),H-gamma-Glu-Gln-OH,"Methyl 8-acetyl-12-ethyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6-triene-10-carboxylate","N6-Acetyl-LL-2,6-diaminoheptanedioate",6-Methylpiperidine-2-carboxylic acid,"4,5,13-Trihydroxy-2,6,13-trimethyl-8-oxatricyclo[4.4.3.01,5]tridecane-9,12-dione",Avocadyne 1-acetate,Prolyl-hydroxyproline,"6-Hydroxy-9b-methyl-7-propan-2-yl-3,3b,4,5,10,11-hexahydronaphtho[2,1-e]isobenzofuran-1-one",h-gamma-Glu-leu-oh,"7-Methyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[c]pyran-4a,5,7-triol",1-Carbamoylpyrrolidine-2-carboxylic acid,"2,4-Di-tert-butylphenol",Palmitoyl ethanolamide,N-Acetylaspartylglutamic acid,gamma-Linolenic acid,trans-Vaccenic acid,ADP-ribose,2-Arachidonoylglycerol,9-Hexadecenoic acid,D-erythro-Sphingosine-1-phosphate,Docosatrienoic acid,5-Tetradecynoic acid,Isofraxidin,4'-O-Methylochnaflavone,2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine,Aurantiamide acetate,2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphoserine,3-[(2-Methylpropanoyl)oxy]-4-(trimethylazaniumyl)butanoate,"1,2-dioleoyl-sn-glycero-3-phosphatidylcholine",O-Dodecanoylcarnitine,R-Deprenyl N-Oxide,Cytidine 5'-diphosphate ethanolamine,Homononactic acid,(2R)-3-Hydroxyisovaleroylcarnitine,N-gamma-L-Glutamyl-L-methionine,"5-Hydroxy-2-(4-hydroxyphenyl)-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",CID 13989914,Tetradecane-7-sulfonic acid,"2-Naphthalenecarboxylic acid, 3,4,4a,5,6,7,8,8a-octahydro-3-hydroxy-5,5,8a-trimethyl-",delta-Valerobetaine,7-Methanesulfinylheptanenitrile,4-(Decan-4-yl)benzenesulfonic acid,N-Oleoylglycine,4'-O-beta-D-Glucosyl-5-O-methylvisamminol,N-Methyl-L-glutamate,"C12:1,DC FA(3)","4,6,8-Trihydroxy-7-methoxy-3-methyl-3,4-dihydroisochromen-1-one","2-Naphthaleneacetic acid, decahydro-2-hydroxy-4a-methyl-alpha,8-bis(methylene)-, (2S,4aR,8aS)-","1-Naphthalenepentanoic acid, 3,4,4a,5,6,7,8,8a-octahydro-beta,2,5,5,8a-pentamethyl-3-oxo-, (8aS)-",2-Azaniumylethyl (2-hydroxy-3-octadec-9-enoyloxypropyl) phosphate,"(2-Hydroxy-3-octadeca-9,12-dienoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate",(S)-2-Aminobutanoate,2-(4-Oxoquinazolin-3(4H)-yl)ethyl isobutyrate,N-(2-Phenylethyl)hexadecanamide,Chebi:143757,"9-(2,3-Dihydroxypropoxy)-9-oxononanoic acid",Stearoylcarnitine,1-Aminoheptadecan-2-ol,"12,13-Dihydroxyoctadec-9-enoic acid",LysoPE(18:0),"D-Erythro-Hex-2-enonic acid, gamma-lactone",3-Hydroxyoleylcarnitine,"3,5,7,11,13,15-Hexamethyl-8,16-bis(1,3-oxazol-5-ylmethyl)-1,9-dioxacyclohexadeca-3,11-diene-2,10-dione",Chebi:143761,"16,17-Dihydroxy-7-kauranone","[2-Hydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] octadeca-9,12,15-trienoate","2-(8,8a-Dimethyl-2,3,5,6,7,8-hexahydro-1H-naphthalen-2-yl)prop-2-enoic acid","[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] octadeca-9,12-dienoate",Coprostanone,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),Nis(monooleoylglycero)phosphate,PE(18:0/10-HDoHE),1-Palmitoyl-2-oleoyl-phosphatidylglycerol,PE(18:2/12-Hete),1-Stearoyl-2-docosahexaenoyl-sn-glycero-3-phospho-(1'-sn-glycerol),LysoPE(20:4),LysoPE(22:6),Guanosine-5'-monophosphate,Guanine,Hypoxanthine,Inosine,"[5-(2-Amino-6-oxohydropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen p hosphate",[5-(2-Amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,Guanosine diphos-phate,Arabinosylhypoxanthine,"2,2,4,4,6,6-Hexafluorohexanoic acid"
H5,Hippocampus ,Control,146274464,34479,239885,228992,5219333,1469127,241627168,4412094,1015344,39032200,30386798,209025,621752,4162738,7470300,533923680,23664704,1138201,35739340,29129940,1432457,5372331,195263,176062464,2500,205201808,96559,687887,72388896,259882,4495284,860092,52140844,60931,355141568,6885250,81616072,4507103744,30747792,3428403,35219024,31895474,493877952,24996206,6077074,96200,110680,422629,10392509,106411304,340708,421090,291462,5153366,5897332,3956315,142370496,14099,11206540,7112068,8250,1220726,9158466,1551777,22838878,2804163,45946,209197664,693986,47535096,4221882,1185596032,9624806,40653380,1694268,105140344,55632624,24854092,888759,86437536,1183702,18182896,424135168,609033,11082992,26445586,1921624,17912458,1056,7307776,7865887,81980,6732504,39492656,165599,1712281,197735648,1184779,2868717,41920,1748477,50072,89749,14911,41545208,7055262,15075,16931932,4450282,55855008,22147292,424267488,250856,3779890,30986296,645,162110,1599,140754784,91498,40016932,133192528,13161,872713,117938,609728,2968357,8104014,368517,26610652,2376794112,1464442,62077,13676846,11195763,1150957,8926064,84404,2100098,996964,7874705,22482866,30012586,1941829,68986,288885952,279182,167048,62375832,10756092,3430081,35973552,37552472,176965,21770134,295265,264516,4355931,9749655,2729860,7961534,376968,590043,1046398,6539492,5649639,460230,11443073,287090,22005822,14656,6778,21515,438787,36087,27791848,7801186,2321154,1513169,2298015,141924736,3371889,1179234,8927592,904442,2412056,4993795,3697954,31479416,6271450,31237210,3368117,22579992,778026,571174,981213,990178,701477,13042161,39129232,2806018,9299351,4781108,7049464,468723968,118009,13127114,7907,117495,19660154,224997728,204842,4767274,73892,6518425,52857,1000166,60215400,11008,1803410,1353,3135929,72732168,229542,12050346,15858552,1141513,286558,22043538,897685568,28996,2093436,10754335,291977,990,81216,55488,10245496,14397187,4661798,7580,12961023,5616,4165114,11865558,32332064,104729096,86020,164358,608018,63406,5949430,3055200,510758,1407,6738312,174960,9059833,5167790,188363248,18956098,205041,50437,327509,2163756032,33864692,3327020,27304574,4730221,5206716,19504,48589,5465255,66624,5957060,6727536,586856,3818966,3429681,0,612,1610586,94533,87964,347207,3947828,335876,7760508,119395,30175260,2883279,10681009,14104348,751277184,12197,2812189,47958180,1433289,5172974,410803,341047,45913,1315377,0,4761996,7279242,21713908,2935409,13000473,8545458,7184,6355266,18384,46770,3383480,1230026,160710,154824688,3697,742726,2045129,576909,33362,510614,4580422,166344,1285143,11422072,1976614,743955,53641,0,1566691,726180,6127593,3434816,161612,5634623,151181296,4817010,0,1025260,36542,0,15730672,1055409,2586679,3706415,23990340,100654776,2565532,4611810,23423622,23803934,48373352,6554430,3837198,4818092,29082424,24508126,69318360,1237806,2566927,1367637
H6,Hippocampus ,Control,182885072,45908,230350,237775,5005830,2792050,263588688,5167847,1842866,47936436,35694732,367416,970959,11177582,10493387,628983232,25810232,1449947,39775660,32795376,1413334,5227214,324828,57863692,2175,261029296,1407988,680187,100650528,264423,314890,693513,93305368,100719,363831200,7827558,81709720,5425228288,35821452,5159726,47811432,31839012,489504960,31736090,7833552,88675,78479,634690,11776761,131695024,2214270,277781,281960,6523108,5879582,3636560,164977328,17128,13118865,6913290,8563,2136294,11424017,0,32821028,2859286,582463,140495184,768106,64435064,4758745,1209874304,13403825,62047440,1622715,105732712,49456696,30856498,606150,88760680,4990528,22836550,491455264,599796,17873700,36577880,2372391,21584896,20692836,8764600,11161206,78088,9046119,49157820,191173,2804212,250170784,1160905,2992504,73999,2777388,101813,128189,25438,53320436,6439656,5019,26023680,6216006,54207816,36326756,892794944,154087,8102152,40685700,789,528286,2778,157245904,109187,93364528,110312752,0,890322,252908,367640,4397853,9511237,728889,43556664,757321984,1116597,238657,16151586,15709770,1793854,11476215,77302,3094695,2120207,9248596,28242718,37220532,2386034,57011,233508400,159045,306584,62692824,10781438,3653347,50039048,44058744,169977,22056194,259922,222625,4409866,15166870,5855594,37246568,975046,1034694,1135710,8070257,6758826,489976,16815490,441614,31357364,11919,3684,174409,707293,54995,43001408,6323313,6178639,1247513,2432435,259061408,3209682,877151,17866198,1231402,4781647,6731350,4139784,21611484,5143297,30369340,3442171,32661608,838392,836456,921010,1003354,939017,21127598,41683488,2644422,12883981,4338916,31012708,542446848,183435,13205725,7027,91280,23440450,228390240,2222076,5401501,62879,6888448,203279,963205,43408584,9927,2061946,4097,3465984,84586312,169084,13485826,37475264,1025906,271061,29671708,1233499776,23690,1960099,11629701,314463,1256,87487,17938,13448478,5268368,4088799,26807,15234599,6878,5098958,9150087,69261816,130256168,95404,192967,1271332,183867,8918601,4255152,438162,3639,5851399,161257,16000512,8358385,189588896,22329970,597124,101066,1489941,3149875456,82879280,3264229,29028864,4806006,5241321,35198,91999,4934394,42810,7511664,9076128,737689,6066176,4336954,0,4584,2268640,89958,0,678737,4241714,546893,7111273,136633,47223636,4027380,15419357,24540134,978299264,115537,4193000,77608128,3387312,2983468,657235,377445,34819,2637259,0,22300656,10214179,22999136,7074567,11812507,9578463,3506,10188260,36449,133048,3733403,1258616,172172,165850784,1645,682224,2249115,524865,52436,440200,6185046,137539,2094040,31946790,1077731,702402,83413,366493,1681369,732047,10373701,23226362,176675,4596537,251611408,8184616,0,1515650,38373,0,14427666,2148319,599577,9312517,31865182,804997120,2597326,33865832,61760324,56333412,143032528,38262408,4861980,6246188,36100732,26764862,85889328,4149454,2807207,1899221
H7,Hippocampus ,Control,169835200,34050,225413,230841,5236451,4762087,239895168,5326556,1235065,43835792,32518284,418469,512559,5441606,9973123,629676800,23385540,2640052,33404100,31572584,1392815,5342675,191682,54920788,0,188538128,79942,734889,87307128,83010,3569728,905322,103514640,76221,304951872,8480485,96187816,4844707840,33515034,3172946,41689108,38211932,428082688,26496962,8224794,667238,120664,451425,13143176,114510192,1108501,376496,503164,5124390,5032331,3933191,125421344,16892,75149,7820425,47264,2396090,11970816,0,23841834,3637331,16117,159375488,555925,50981104,4384974,1111992320,10327741,47363588,1609952,93231600,42921320,24411222,2466070,76645760,14491165,13822989,420532800,805429,13139415,26433656,2110455,21340074,21405512,12489766,7595978,58961,5984544,46814220,181184,1655890,209724080,1121472,2701014,64203,2572637,99254,115378,12296,15984616,5828724,39419,18414502,5895787,75351120,54192292,319725440,374828,6993248,76186752,0,442383,2665,165903120,107158,71253440,33712088,0,914430,988418,307005,6354528,8225134,510058,33659320,1978015104,1154723,43545,16030377,16343721,1116144,15493379,49686,2464608,1756922,10364067,25080294,24207458,2271910,50748,208672112,154383,155930,79667472,10737431,3610994,40943880,37947616,157412,17573750,188081,212978,4421428,11462361,5221723,99356920,1011534,1702292,1424896,8178313,5505924,553142,5675148,433526,28681960,4450,4942,0,550669,40602,33225762,13187381,6121518,1105183,2201004,205807280,3234468,793140,11820975,989711,3562072,6564450,4422606,13771954,2065936,30784286,3383717,50139948,768058,809278,911754,1019224,1383737,15562526,38294628,2481318,10760321,4509183,27797030,462118560,317754,16828708,8333,75729,20867774,197167872,6196631,10123184,63885,6511699,113238,1028201,83033616,6975,1679300,489342,3672516,116879688,173005,22983312,10805298,1350034,331387,24805728,1026017408,37016,1917945,8260601,262762,2441,86709,986100,17952940,19416556,4447506,6050,11995164,0,4935423,9637911,85415416,232868464,74786,136689,860339,52611,6337797,3624980,373368,4930,5155330,193931,11663317,6417832,134386240,23348386,215498,69555,1303060,1205561984,66582396,3084734,27831978,4618393,4935568,17698,70689,5214410,51088,4297176,6860458,537935,5769369,3168053,0,0,1856966,87235,0,304767,4638162,368521,6408902,171648,43317812,5035833,12335765,11504370,578151232,6436,6467566,26214248,5055468,10973440,520172,418517,46352,4589478,0,38240688,8287869,24359810,7677996,10958562,7600356,7514,8131700,20539,123210,4700358,1263253,174227,115655480,857,748327,4686675,556848,31020,545792,4396033,161986,1698070,28189496,1481514,1259365,45619,324543,2166244,769034,7892039,8976690,118371,4769528,186484976,14252705,0,2086533,121510,0,13842373,1928225,75285,5909417,30123076,1154384896,12132386,35355424,71853952,58223664,135077328,11071686,3917172,4430248,46506700,20763460,129777624,2128494,2348325,1338428
H8,Hippocampus ,Control,200715520,37548,222942,215568,6919015,2785312,255744176,6353904,1742692,64063428,24006172,351704,563675,10892957,9686068,728193920,21223112,1410581,38540816,33505336,1395780,5105535,328097,72929928,0,168060176,56412,706931,92280296,484960,3213642,826613,112682104,62619,438875584,7929250,81088296,5309622784,36576416,2924520,37774124,40163104,576705344,27236716,6526644,76740,108177,508206,11172385,138455280,11320585,73234,261176,3720846,4115857,5086210,106099968,9648,15411623,8009644,68904,3381815,12203862,190336,27442274,2434702,280052,141510880,741398,57582272,4286034,1185810048,16916886,51566048,1390508,102958168,48336912,25944030,3153177,83140808,1410804,23761070,411245568,620235,15775633,26650722,1985170,27612366,25078748,18241058,7276662,47010,7295588,51457336,201045,1693175,242041904,1138111,2792722,44751,1589554,101642,124406,25036,31913078,7838400,3922,25406294,4396417,45182120,22407690,343311936,180293,4641326,59298996,0,141369,2467,165194880,120786,44118404,73049872,14510,842960,131104,375225,3073829,10051327,645356,44515184,2078610304,2309487,283693,14412815,23889134,1088638,20669072,75380,2798424,1940979,13873542,21689680,28313484,2111316,43702,185222000,157268,125805,49825900,10392104,3787658,42066472,49369596,6371417,30753572,240464,215354,4244220,10706369,3353779,110702432,1826697,852768,1430054,7977168,4277980,469940,5294566,563912,27005362,17384,4205,0,653588,19738,35800508,10831127,3423054,1487341,2258059,115356280,3435954,669914,11689723,1563782,4736288,6056318,3690778,18831358,3142824,30581744,3570190,23452854,355580,664595,854007,957983,847305,18611070,37710504,2188562,11736572,4301798,54489284,572669376,246023,10403635,1727,47521,15727307,253247744,688237,4639198,56158,8314152,53830,984619,50188688,9426,1463694,6298,3574582,63500016,150570,10970366,12449511,763364,233791,27469334,1062123392,35034,2183225,11218642,249038,1452,81206,10758,19356494,19969016,3747139,4989,12043729,0,3921959,7611631,86432176,115775208,95327,159881,820181,66838,6389212,3650528,728969,2924,5362668,157917,10594299,6824670,260203456,13034467,176011,67312,354482,1902611072,69771216,3027236,47728432,4445648,4945068,17910,82027,4789509,53661,4244166,6618537,482757,4119685,4301377,0,5351,2278601,27009,118196,282746,4482036,479471,7562584,209044,29870086,2735314,16703826,10458506,593929536,69952,3163809,30284958,3032620,5141371,618349,419955,31765,2004516,0,13660506,15110187,23955864,7525964,10752482,9071525,5174,9162355,27262,105768,3697535,1170719,153055,161537872,2968,795991,1930267,426780,31974,562076,4975030,140827,1225865,10820631,1351651,670577,31244,698064,1583244,761558,14402181,22061964,125918,10968516,379309632,23891964,0,1041835,32882,0,14239004,1330303,11139211,5746542,2731310,263713712,2661432,16706902,41772564,16411111,39459220,24447610,2788835,4036182,36565500,22322122,162467824,4979415,2110286,1498506
H9,Hippocampus ,Control,158407920,36058,220438,213584,6162380,833398,210923408,4145407,960825,56720504,26345312,264888,383125,3821656,6914722,512827296,22259258,1368376,32969340,30547926,1372152,5230833,220830,163844624,2436,189378032,71018,645527,70797792,147449,3180214,442260,74820768,61765,321904672,7118926,85036992,4712076288,31858300,2242332,30005320,35100376,465359264,20328704,5977064,528755,66719,403945,10794672,87652856,694040,700439,267651,3717522,3218285,4811842,101041024,26011,9280952,6246336,9843,2359727,10251485,92276,15731868,2765690,7347,137157328,725248,35729432,4261511,923094016,9461685,36418244,1401804,89408488,55142336,21058660,2282650,72261896,4672496,5450722,393826688,627135,11472319,17765002,1733132,19132706,17972642,13122871,5078550,111388,6092460,36064936,101610,1636814,172745200,1106421,2747893,23682,2308957,60452,89650,16037,16248766,7075508,51575,18612562,4597995,59447652,40288624,303872992,320675,4569544,40082908,4233,388609,1821,152909904,93944,46446092,54048852,0,882257,641315,429668,2637399,7640694,333296,16706113,1096287232,1499255,34894,13590653,37339,809761,15082886,134333,1868600,1451831,12474993,17672782,21329620,1937432,50918,209507808,180422,101553,66180308,10900373,3547415,32573208,35351748,155493,15272145,174390,197471,4435416,9511500,3378404,158161520,897876,867982,1358663,6319684,3977075,386941,3841955,337932,18785744,33036,4711,0,481887,26652,25988232,6513193,3576392,1000821,2205570,114390168,3330906,881373,8234355,907236,2363836,3922748,3102210,17837814,1414171,29173480,3357118,30934870,319478,602820,836775,995433,801105,13500340,37950680,1839635,9227552,4287836,27753306,429663136,336481,13895263,1617,84747,17141612,189737168,2278108,6081436,59473,3167986,60585,1062194,34461708,8273,1558242,431452,2209464,55146644,224043,13718821,8172484,1070083,271321,20958158,818347840,42236,2114888,4972149,220344,2191,80697,15372,18515052,8923164,4279746,3216,12465701,4857,5267879,16194279,46716484,132006128,52132,112359,552494,56653,3285154,3042664,41719,1465,7733992,220387,2630162,5550214,176475520,21034452,438860,45712,275642,1262011008,52752320,3264080,23286542,4219034,5060600,20015,56831,5301782,40933,2577331,4471410,423877,2877798,2732906,0,6108,1653123,33465,130983,210640,3589998,324270,10034982,235351,29405044,2035527,6583474,9473876,495303776,7071,3198462,28553018,1977738,3606881,474631,377346,45576,1788151,1407,19075704,4947006,21468774,4377804,10876983,7175812,2814,4715431,8045,113067,4045014,1205242,156139,93625456,1556,613514,2781559,617935,25298,413014,4371583,149868,1406690,11953576,1443542,690070,31063,366267,1804906,689741,4755222,9590660,112231,3363391,118227320,15022893,0,1255079,50982,10267,13092253,1810506,3911934,4216117,1629325,634572416,2442352,24546572,69391344,27536450,84978712,6792226,2889099,3944120,33056620,19763666,112282328,1935445,1786072,1267312
